Order_ID,Batch_Number,Product_Name,Category,Dosage_Form,Manufacturer,Warehouse,Hospital_Client,City,Logistics_Company,Order_Date,Dispatch_Date,Delivery_Date,Days_To_Deliver,Delivery_Status,Quantity_Units,Unit_Price_EUR,Total_Value_EUR,Discount_Percentage,Final_Value_EUR,Payment_Status,Cold_Chain_Required,Temperature_Zone,Damage_Reported,Return_Reason,Expiry_Date,Stock_Level,Reorder_Point,Lead_Time_Days,Compliance_Status
ORD002620,BATCH02620,Insulin Glargine,Diabetes,Injection,Sanofi,Munich Hub,Hanover Medical Center,Munich,DHL Medical,20-01-2023,25-01-2023,Cancelled,Not Applicable,Cancelled,1722,106.04,182600.88,17,151558.73,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,30-04-2026,1823,4949,3,Under Review
ORD002621,BATCH02621,COVID-19 Vaccine,Vaccine,Injection,Abbott,Frankfurt Depot,Munich Clinic,Frankfurt,FedEx Health,23-02-2024,26-02-2024,01-03-2024,7,Delivered,2325,360.57,838325.25,16.7,698324.93,Pending,Yes,Refrigerated (2-8°C),No,Not Applicable,01-11-2027,36472,3413,7,Compliant
ORD002622,BATCH02622,Lisinopril 10mg,Hypertension,Tablet,Pfizer,Stuttgart Center,Stuttgart Health Center,Stuttgart,UPS Pharma,09-06-2022,12-06-2022,14-06-2022,5,Delivered,4748,290.38,1378724.24,3.1,1335983.79,Overdue,No,Ambient (15-25°C),No,Not Applicable,23-01-2026,11282,4715,7,Compliant
ORD002623,BATCH02623,Paracetamol 500mg,Pain Relief,Tablet,Roche,Stuttgart Center,Cologne Medical Hub,Stuttgart,BioLogistics GmbH,08-08-2022,11-08-2022,22-08-2022,14,Delayed,4381,338.25,1481873.25,3.1,1435935.18,Paid,No,Ambient (15-25°C),No,Not Applicable,07-06-2027,12267,4936,13,Non-Compliant
ORD002624,BATCH02624,Lisinopril 10mg,Hypertension,Tablet,Merck,Berlin Central,Hanover Medical Center,Berlin,DHL Medical,16-12-2023,18-12-2023,23-12-2023,7,Delivered,1730,404.76,700234.8,15.4,592398.64,Pending,No,Ambient (15-25°C),No,Not Applicable,12-03-2025,32146,2296,1,Under Review
ORD002625,BATCH02625,Azithromycin 500mg,Antibiotic,Tablet,Pfizer,Munich Hub,Hanover Medical Center,Munich,ColdChain Logistics,08-02-2022,09-02-2022,Not Delivered Yet,Not Applicable,Pending,3578,318.85,1140845.3,9.3,1034746.69,Paid,No,Refrigerated (2-8°C),No,Not Applicable,10-05-2025,38220,1507,12,Compliant
ORD002626,BATCH02626,Lisinopril 10mg,Hypertension,Tablet,Pfizer,Leipzig Store,Nuremberg Clinic,Leipzig,DHL Medical,13-03-2022,18-03-2022,Cancelled,Not Applicable,Cancelled,2949,489.15,1442503.35,5.9,1357395.65,Paid,No,Ambient (15-25°C),No,Not Applicable,29-11-2024,1705,4075,10,Compliant
ORD002627,BATCH02627,Salbutamol Inhaler,Respiratory,Inhaler,AstraZeneca,Stuttgart Center,Nuremberg Clinic,Stuttgart,MedExpress,01-03-2023,06-03-2023,Cancelled,Not Applicable,Cancelled,2550,123.22,314211,15.4,265822.51,Paid,No,Ambient (15-25°C),No,Not Applicable,18-09-2027,27176,4557,7,Under Review
ORD002628,BATCH02628,Lisinopril 10mg,Hypertension,Tablet,Merck,Frankfurt Depot,Bremen Health Institute,Frankfurt,FedEx Health,04-01-2023,08-01-2023,00-01-1900,Not Applicable,Returned,1906,82.45,157149.7,9.5,142220.48,Paid,No,Ambient (15-25°C),No,Quality Issue,11-12-2024,12594,1145,10,Compliant
ORD002629,BATCH02629,Lisinopril 10mg,Hypertension,Tablet,Bayer,Frankfurt Depot,Cologne Medical Hub,Frankfurt,BioLogistics GmbH,28-06-2023,29-06-2023,05-07-2023,7,Delivered,1963,154.44,303165.72,0.4,301953.06,Paid,No,Ambient (15-25°C),No,Not Applicable,01-01-2027,9950,4653,8,Non-Compliant
ORD002630,BATCH02630,Losartan 50mg,Hypertension,Tablet,Novartis,Cologne Warehouse,Dresden Hospital,Cologne,DHL Medical,27-06-2022,02-07-2022,11-07-2022,14,Delayed,3906,396.32,1548025.92,3.2,1498489.09,Pending,No,Ambient (15-25°C),No,Not Applicable,26-12-2024,49209,2468,8,Compliant
ORD002631,BATCH02631,Cetirizine 10mg,Allergy,Tablet,GSK,Munich Hub,Hanover Medical Center,Munich,DHL Medical,23-03-2023,24-03-2023,29-03-2023,6,Delivered,2202,96.79,213131.58,1.5,209934.61,Paid,No,Refrigerated (2-8°C),No,Not Applicable,25-02-2026,28768,1670,7,Compliant
ORD002632,BATCH02632,Ibuprofen 400mg,Anti-inflammatory,Tablet,Novartis,Cologne Warehouse,Stuttgart Health Center,Cologne,MedExpress,16-12-2022,17-12-2022,00-01-1900,Not Applicable,Returned,3697,102.88,380347.36,9.2,345355.4,Paid,No,Ambient (15-25°C),No,Expired,28-08-2026,18487,3151,6,Non-Compliant
ORD002633,BATCH02633,Salbutamol Inhaler,Respiratory,Inhaler,GSK,Munich Hub,Munich Clinic,Munich,BioLogistics GmbH,22-03-2024,27-03-2024,01-04-2024,10,Delivered,2727,296.43,808364.61,8.1,742887.08,Paid,No,Ambient (15-25°C),No,Not Applicable,08-07-2026,1004,4968,14,Under Review
ORD002634,BATCH02634,Prednisolone 5mg,Steroid,Tablet,Johnson & Johnson,Munich Hub,Hanover Medical Center,Munich,FedEx Health,13-09-2022,16-09-2022,21-09-2022,8,Delivered,3047,237.22,722809.34,14.7,616556.37,Pending,No,Ambient (15-25°C),No,Not Applicable,13-04-2024,740,4752,9,Compliant
ORD002635,BATCH02635,Insulin Glargine,Diabetes,Injection,Novartis,Stuttgart Center,Bremen Health Institute,Stuttgart,DHL Medical,31-07-2023,03-08-2023,07-08-2023,7,Delivered,1562,278.1,434392.2,15.6,366627.02,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,01-01-2027,17290,3592,1,Under Review
ORD002636,BATCH02636,Morphine 10mg,Pain Relief,Injection,AstraZeneca,Leipzig Store,Dresden Hospital,Leipzig,FedEx Health,21-06-2023,26-06-2023,28-06-2023,7,Delivered,817,258.38,211096.46,3.8,203074.79,Overdue,Yes,Refrigerated (2-8°C),No,Not Applicable,20-03-2025,48474,2150,9,Compliant
ORD002637,BATCH02637,Salbutamol Inhaler,Respiratory,Inhaler,Abbott,Berlin Central,Frankfurt General Hospital,Berlin,DHL Medical,22-07-2023,27-07-2023,Not Delivered Yet,Not Applicable,In Transit,967,327.44,316634.48,8,291303.72,Paid,No,Ambient (15-25°C),No,Not Applicable,20-04-2027,47636,4409,4,Under Review
ORD002638,BATCH02638,COVID-19 Vaccine,Vaccine,Injection,Sanofi,Leipzig Store,Munich Clinic,Leipzig,FedEx Health,30-08-2024,01-09-2024,Not Delivered Yet,Not Applicable,In Transit,1371,318.01,435991.71,16.2,365361.05,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,16-10-2028,23940,3329,4,Under Review
ORD002639,BATCH02639,Omeprazole 20mg,Gastric,Capsule,Abbott,Cologne Warehouse,Hanover Medical Center,Cologne,ColdChain Logistics,11-03-2022,13-03-2022,Not Delivered Yet,Not Applicable,In Transit,773,100.45,77647.85,9.7,70116.01,Paid,No,Ambient (15-25°C),No,Not Applicable,23-06-2025,33107,3046,2,Non-Compliant
ORD002640,BATCH02640,Ciprofloxacin 500mg,Antibiotic,Tablet,GSK,Frankfurt Depot,Berlin University Hospital,Frankfurt,FedEx Health,27-09-2023,02-10-2023,Cancelled,Not Applicable,Cancelled,167,236.3,39462.1,8.3,36186.75,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,11-08-2028,4750,531,6,Compliant
ORD002641,BATCH02641,Azithromycin 500mg,Antibiotic,Tablet,Merck,Berlin Central,Dresden Hospital,Berlin,MedExpress,22-12-2022,27-12-2022,01-01-2023,10,Delivered,2043,222.39,454342.77,12.7,396641.24,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,07-05-2027,14733,974,13,Under Review
ORD002642,BATCH02642,Atorvastatin 10mg,Cholesterol,Tablet,Roche,Leipzig Store,Nuremberg Clinic,Leipzig,BioLogistics GmbH,15-07-2023,19-07-2023,24-07-2023,9,Delivered,2903,125.34,363862.02,6.3,340938.71,Paid,No,Refrigerated (2-8°C),No,Not Applicable,24-11-2026,16023,1928,1,Non-Compliant
ORD002643,BATCH02643,Omeprazole 20mg,Gastric,Capsule,Johnson & Johnson,Leipzig Store,Hanover Medical Center,Leipzig,MedExpress,25-06-2022,28-06-2022,02-07-2022,7,Delivered,1354,115.98,157036.92,1,155466.55,Paid,No,Ambient (15-25°C),No,Not Applicable,18-05-2027,4328,2789,7,Non-Compliant
ORD002644,BATCH02644,Amoxicillin 250mg,Antibiotic,Capsule,Novartis,Hamburg Port,Munich Clinic,Hamburg,FedEx Health,07-06-2023,10-06-2023,14-06-2023,7,Delivered,911,495.95,451810.45,17.7,371840,Paid,No,Ambient (15-25°C),No,Not Applicable,26-04-2025,49729,3939,3,Compliant
ORD002645,BATCH02645,Losartan 50mg,Hypertension,Tablet,GSK,Hamburg Port,Hanover Medical Center,Hamburg,UPS Pharma,16-01-2023,18-01-2023,00-01-1900,Not Applicable,Returned,3725,272.5,1015062.5,19.5,817125.31,Paid,No,Refrigerated (2-8°C),No,Wrong Item,05-06-2026,29728,4261,7,Compliant
ORD002646,BATCH02646,COVID-19 Vaccine,Vaccine,Injection,AstraZeneca,Stuttgart Center,Cologne Medical Hub,Stuttgart,BioLogistics GmbH,07-05-2023,11-05-2023,16-05-2023,9,Delivered,4711,429.98,2025635.78,1,2005379.42,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,12-05-2026,4979,3882,10,Under Review
ORD002647,BATCH02647,Insulin Glargine,Diabetes,Injection,AstraZeneca,Frankfurt Depot,Dresden Hospital,Frankfurt,BioLogistics GmbH,21-05-2023,25-05-2023,Not Delivered Yet,Not Applicable,In Transit,3093,208.53,644983.29,1.7,634018.57,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,24-03-2027,22556,4447,8,Non-Compliant
ORD002648,BATCH02648,Dexamethasone 4mg,Steroid,Tablet,Sanofi,Hamburg Port,Bremen Health Institute,Hamburg,FedEx Health,26-11-2023,01-12-2023,Not Delivered Yet,Not Applicable,Pending,1964,207.29,407117.56,10.7,363555.98,Paid,No,Refrigerated (2-8°C),No,Not Applicable,19-09-2028,28923,2889,5,Under Review
ORD002649,BATCH02649,Fluoxetine 20mg,Antidepressant,Capsule,Roche,Munich Hub,Bremen Health Institute,Munich,MedExpress,01-08-2023,03-08-2023,06-08-2023,5,Delivered,2237,162.53,363579.61,3.6,350490.74,Paid,No,Ambient (15-25°C),No,Not Applicable,07-10-2026,7999,4427,13,Under Review
ORD002650,BATCH02650,Omeprazole 20mg,Gastric,Capsule,Merck,Hamburg Port,Bremen Health Institute,Hamburg,ColdChain Logistics,26-03-2024,27-03-2024,02-04-2024,7,Delivered,77,481.29,37059.33,8.8,33798.11,Overdue,No,Ambient (15-25°C),No,Not Applicable,15-07-2027,19220,520,4,Under Review
ORD002651,BATCH02651,Paracetamol 500mg,Pain Relief,Tablet,Johnson & Johnson,Munich Hub,Nuremberg Clinic,Munich,UPS Pharma,18-11-2022,22-11-2022,27-11-2022,9,Delivered,4546,468.94,2131801.24,10.3,1912225.71,Paid,No,Ambient (15-25°C),No,Not Applicable,25-12-2025,1094,4792,7,Compliant
ORD002652,BATCH02652,Prednisolone 5mg,Steroid,Tablet,Merck,Frankfurt Depot,Berlin University Hospital,Frankfurt,MedExpress,28-02-2023,01-03-2023,Not Delivered Yet,Not Applicable,In Transit,1974,64.39,127105.86,6.1,119352.4,Paid,No,Refrigerated (2-8°C),No,Not Applicable,02-02-2025,38638,2883,3,Compliant
ORD002653,BATCH02653,Amoxicillin 250mg,Antibiotic,Capsule,Novartis,Frankfurt Depot,Cologne Medical Hub,Frankfurt,MedExpress,18-01-2024,21-01-2024,05-02-2024,18,Delayed,2518,260.95,657072.1,4.2,629475.07,Paid,No,Refrigerated (2-8°C),No,Not Applicable,17-11-2025,45024,4558,11,Compliant
ORD002654,BATCH02654,Lisinopril 10mg,Hypertension,Tablet,Bayer,Berlin Central,Cologne Medical Hub,Berlin,UPS Pharma,07-03-2023,12-03-2023,Cancelled,Not Applicable,Cancelled,2375,58.34,138557.5,11.4,122761.95,Pending,No,Ambient (15-25°C),No,Not Applicable,19-03-2024,7730,3842,13,Compliant
ORD002655,BATCH02655,Lisinopril 10mg,Hypertension,Tablet,AstraZeneca,Berlin Central,Nuremberg Clinic,Berlin,MedExpress,12-02-2022,14-02-2022,00-01-1900,Not Applicable,Returned,2452,146.29,358703.08,7.5,331800.35,Overdue,No,Ambient (15-25°C),No,Damaged,26-06-2026,5645,2903,4,Compliant
ORD002656,BATCH02656,Vitamin D3 1000IU,Supplement,Tablet,Merck,Frankfurt Depot,Cologne Medical Hub,Frankfurt,MedExpress,12-01-2024,15-01-2024,29-01-2024,17,Delayed,186,192.56,35816.16,3.8,34455.15,Paid,No,Ambient (15-25°C),Yes,Not Applicable,15-01-2026,15531,4799,9,Compliant
ORD002657,BATCH02657,Salbutamol Inhaler,Respiratory,Inhaler,Merck,Cologne Warehouse,Bremen Health Institute,Cologne,MedExpress,12-02-2024,13-02-2024,00-01-1900,Not Applicable,Returned,4528,352.25,1594988,17.1,1322245.05,Overdue,No,Ambient (15-25°C),No,Expired,15-12-2028,36536,796,5,Compliant
ORD002658,BATCH02658,Salbutamol Inhaler,Respiratory,Inhaler,Pfizer,Munich Hub,Dresden Hospital,Munich,FedEx Health,14-12-2024,18-12-2024,Not Delivered Yet,Not Applicable,Pending,2180,167.16,364408.8,2.8,354205.35,Paid,No,Ambient (15-25°C),No,Not Applicable,21-02-2028,29603,963,14,Compliant
ORD002659,BATCH02659,Omeprazole 20mg,Gastric,Capsule,Merck,Munich Hub,Berlin University Hospital,Munich,ColdChain Logistics,26-08-2023,28-08-2023,Not Delivered Yet,Not Applicable,Pending,624,343.41,214287.84,1.7,210644.95,Paid,No,Ambient (15-25°C),No,Not Applicable,03-10-2025,21750,4100,10,Under Review
ORD002660,BATCH02660,Prednisolone 5mg,Steroid,Tablet,Pfizer,Berlin Central,Nuremberg Clinic,Berlin,FedEx Health,01-04-2024,05-04-2024,25-04-2024,24,Delayed,4613,242.81,1120082.53,18.8,909507.01,Pending,No,Ambient (15-25°C),No,Not Applicable,27-07-2025,22936,4159,14,Under Review
ORD002661,BATCH02661,Cetirizine 10mg,Allergy,Tablet,GSK,Cologne Warehouse,Munich Clinic,Cologne,BioLogistics GmbH,12-08-2022,13-08-2022,25-08-2022,13,Delayed,861,118.45,101985.45,9.7,92092.86,Overdue,No,Ambient (15-25°C),No,Not Applicable,27-04-2026,23776,2152,12,Compliant
ORD002662,BATCH02662,Atorvastatin 10mg,Cholesterol,Tablet,Johnson & Johnson,Leipzig Store,Bremen Health Institute,Leipzig,MedExpress,23-03-2023,27-03-2023,Cancelled,Not Applicable,Cancelled,701,294.88,206710.88,9.4,187280.06,Paid,No,Ambient (15-25°C),No,Not Applicable,23-01-2026,8762,746,14,Under Review
ORD002663,BATCH02663,Salbutamol Inhaler,Respiratory,Inhaler,Abbott,Hamburg Port,Berlin University Hospital,Hamburg,FedEx Health,03-09-2023,05-09-2023,Not Delivered Yet,Not Applicable,Pending,4636,462.92,2146097.12,10.6,1918610.83,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,14-10-2026,18373,1491,4,Non-Compliant
ORD002664,BATCH02664,Vitamin D3 1000IU,Supplement,Tablet,GSK,Hamburg Port,Hanover Medical Center,Hamburg,ColdChain Logistics,02-11-2024,07-11-2024,00-01-1900,Not Applicable,Returned,4826,195.73,944592.98,17.4,780233.8,Overdue,No,Ambient (15-25°C),No,Wrong Item,30-09-2028,5258,2933,2,Under Review
ORD002665,BATCH02665,Azithromycin 500mg,Antibiotic,Tablet,Abbott,Stuttgart Center,Berlin University Hospital,Stuttgart,BioLogistics GmbH,19-04-2022,22-04-2022,Not Delivered Yet,Not Applicable,Pending,2434,130.58,317831.72,5.6,300033.14,Paid,No,Ambient (15-25°C),No,Not Applicable,12-11-2025,19771,2733,6,Compliant
ORD002666,BATCH02666,Dexamethasone 4mg,Steroid,Tablet,Sanofi,Frankfurt Depot,Munich Clinic,Frankfurt,DHL Medical,02-06-2023,06-06-2023,24-06-2023,22,Delayed,1386,275.03,381191.58,5.5,360226.04,Paid,No,Ambient (15-25°C),No,Not Applicable,21-09-2024,40315,2512,10,Compliant
ORD002667,BATCH02667,Insulin Glargine,Diabetes,Injection,Bayer,Leipzig Store,Berlin University Hospital,Leipzig,FedEx Health,23-01-2025,25-01-2025,Cancelled,Not Applicable,Cancelled,4628,470.34,2176733.52,0.6,2163673.12,Overdue,Yes,Refrigerated (2-8°C),No,Not Applicable,28-10-2027,40031,1443,11,Compliant
ORD002668,BATCH02668,Losartan 50mg,Hypertension,Tablet,Abbott,Stuttgart Center,Nuremberg Clinic,Stuttgart,MedExpress,01-01-2022,05-01-2022,Cancelled,Not Applicable,Cancelled,2984,15.19,45326.96,3.8,43604.54,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,01-09-2026,41251,1920,6,Non-Compliant
ORD002669,BATCH02669,Morphine 10mg,Pain Relief,Injection,Merck,Frankfurt Depot,Stuttgart Health Center,Frankfurt,BioLogistics GmbH,17-05-2023,18-05-2023,00-01-1900,Not Applicable,Returned,3975,388.96,1546116,1.3,1526016.49,Pending,Yes,Refrigerated (2-8°C),No,Quality Issue,19-08-2026,48257,4821,7,Compliant
ORD002670,BATCH02670,Vitamin D3 1000IU,Supplement,Tablet,AstraZeneca,Leipzig Store,Frankfurt General Hospital,Leipzig,ColdChain Logistics,02-03-2023,07-03-2023,00-01-1900,Not Applicable,Returned,1027,121.27,124544.29,18.8,101129.96,Paid,No,Refrigerated (2-8°C),No,Wrong Item,17-12-2024,44981,4724,7,Compliant
ORD002671,BATCH02671,Paracetamol 500mg,Pain Relief,Tablet,Merck,Hamburg Port,Dresden Hospital,Hamburg,MedExpress,21-07-2023,26-07-2023,10-08-2023,20,Delayed,3756,15.64,58743.84,6.3,55042.98,Paid,No,Ambient (15-25°C),No,Not Applicable,05-10-2026,16923,3256,5,Compliant
ORD002672,BATCH02672,Atorvastatin 10mg,Cholesterol,Tablet,Novartis,Cologne Warehouse,Nuremberg Clinic,Cologne,MedExpress,10-04-2022,15-04-2022,21-04-2022,11,Delivered,307,424,130168,14,111944.48,Paid,No,Refrigerated (2-8°C),No,Not Applicable,01-04-2026,33371,1839,9,Compliant
ORD002673,BATCH02673,Paracetamol 500mg,Pain Relief,Tablet,Merck,Munich Hub,Berlin University Hospital,Munich,UPS Pharma,29-02-2024,03-03-2024,Not Delivered Yet,Not Applicable,In Transit,262,144.77,37929.74,7.1,35236.73,Overdue,No,Ambient (15-25°C),No,Not Applicable,07-02-2028,2684,814,2,Under Review
ORD002674,BATCH02674,Omeprazole 20mg,Gastric,Capsule,AstraZeneca,Munich Hub,Munich Clinic,Munich,UPS Pharma,08-09-2023,09-09-2023,12-09-2023,4,Delivered,1056,463.96,489941.76,12.7,427719.16,Paid,No,Refrigerated (2-8°C),No,Not Applicable,08-07-2026,30388,3966,9,Non-Compliant
ORD002675,BATCH02675,Ibuprofen 400mg,Anti-inflammatory,Tablet,Roche,Frankfurt Depot,Nuremberg Clinic,Frankfurt,BioLogistics GmbH,10-05-2023,12-05-2023,Not Delivered Yet,Not Applicable,In Transit,2008,414.57,832456.56,8.7,760032.84,Paid,No,Ambient (15-25°C),No,Not Applicable,21-10-2027,6239,2693,5,Compliant
ORD002676,BATCH02676,Morphine 10mg,Pain Relief,Injection,Bayer,Frankfurt Depot,Munich Clinic,Frankfurt,MedExpress,24-03-2025,27-03-2025,28-03-2025,4,Delivered,3444,141.03,485707.32,0.3,484250.2,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,30-08-2026,41801,4488,4,Compliant
ORD002677,BATCH02677,COVID-19 Vaccine,Vaccine,Injection,Abbott,Leipzig Store,Hamburg Medical Center,Leipzig,FedEx Health,26-05-2024,29-05-2024,Not Delivered Yet,Not Applicable,Pending,3015,141.08,425356.2,15,361552.77,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,11-02-2026,14542,4937,5,Non-Compliant
ORD002678,BATCH02678,Morphine 10mg,Pain Relief,Injection,Roche,Frankfurt Depot,Stuttgart Health Center,Frankfurt,UPS Pharma,05-06-2022,10-06-2022,17-06-2022,12,Delivered,4252,309.02,1313953.04,14.1,1128685.66,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,14-04-2026,19765,2221,14,Compliant
ORD002679,BATCH02679,Cetirizine 10mg,Allergy,Tablet,Abbott,Leipzig Store,Stuttgart Health Center,Leipzig,FedEx Health,30-05-2024,01-06-2024,17-06-2024,18,Delayed,3513,403.15,1416265.95,12.9,1233567.64,Paid,No,Refrigerated (2-8°C),No,Not Applicable,11-03-2028,49816,2532,13,Under Review
ORD002680,BATCH02680,Salbutamol Inhaler,Respiratory,Inhaler,GSK,Leipzig Store,Cologne Medical Hub,Leipzig,DHL Medical,11-06-2023,12-06-2023,Not Delivered Yet,Not Applicable,In Transit,3844,336.49,1293467.56,12.4,1133077.58,Paid,No,Refrigerated (2-8°C),No,Not Applicable,06-04-2027,45896,4888,3,Compliant
ORD002681,BATCH02681,Amoxicillin 250mg,Antibiotic,Capsule,Abbott,Cologne Warehouse,Cologne Medical Hub,Cologne,UPS Pharma,21-12-2023,22-12-2023,00-01-1900,Not Applicable,Returned,1124,30.2,33944.8,12.3,29769.59,Paid,No,Refrigerated (2-8°C),No,Damaged,05-09-2028,41009,3357,13,Under Review
ORD002682,BATCH02682,Morphine 10mg,Pain Relief,Injection,AstraZeneca,Cologne Warehouse,Nuremberg Clinic,Cologne,FedEx Health,04-05-2023,05-05-2023,16-05-2023,12,Delayed,1023,158.14,161777.22,5.5,152879.47,Overdue,Yes,Refrigerated (2-8°C),No,Not Applicable,26-01-2026,16501,2723,14,Compliant
ORD002683,BATCH02683,Losartan 50mg,Hypertension,Tablet,Pfizer,Cologne Warehouse,Cologne Medical Hub,Cologne,UPS Pharma,06-05-2022,11-05-2022,13-05-2022,7,Delivered,1776,54.18,96223.68,7.1,89391.8,Paid,No,Ambient (15-25°C),No,Not Applicable,11-08-2023,1089,3303,11,Compliant
ORD002684,BATCH02684,Fluoxetine 20mg,Antidepressant,Capsule,Pfizer,Leipzig Store,Berlin University Hospital,Leipzig,FedEx Health,05-03-2023,07-03-2023,Not Delivered Yet,Not Applicable,Pending,1353,440.03,595360.59,2.8,578690.49,Paid,No,Refrigerated (2-8°C),No,Not Applicable,10-01-2026,46424,3336,12,Non-Compliant
ORD002685,BATCH02685,Atorvastatin 10mg,Cholesterol,Tablet,Sanofi,Hamburg Port,Bremen Health Institute,Hamburg,MedExpress,27-02-2024,01-03-2024,20-03-2024,22,Delayed,3675,273.41,1004781.75,4.4,960571.35,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,10-06-2026,19058,2200,2,Compliant
ORD002686,BATCH02686,Fluoxetine 20mg,Antidepressant,Capsule,Abbott,Berlin Central,Hanover Medical Center,Berlin,ColdChain Logistics,30-06-2024,05-07-2024,20-07-2024,20,Delayed,4397,460.6,2025258.2,15.7,1707292.66,Overdue,No,Ambient (15-25°C),No,Not Applicable,18-06-2028,22389,4450,3,Under Review
ORD002687,BATCH02687,Azithromycin 500mg,Antibiotic,Tablet,Merck,Frankfurt Depot,Hanover Medical Center,Frankfurt,FedEx Health,26-05-2022,31-05-2022,05-06-2022,10,Delivered,4657,216.37,1007635.09,7.2,935085.36,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,02-01-2027,19263,3811,13,Compliant
ORD002688,BATCH02688,Morphine 10mg,Pain Relief,Injection,Johnson & Johnson,Hamburg Port,Dresden Hospital,Hamburg,FedEx Health,12-02-2024,16-02-2024,24-02-2024,12,Delayed,1763,456.14,804174.82,9,731799.09,Overdue,Yes,Refrigerated (2-8°C),No,Not Applicable,10-02-2028,29411,3421,9,Non-Compliant
ORD002689,BATCH02689,Lisinopril 10mg,Hypertension,Tablet,Pfizer,Leipzig Store,Bremen Health Institute,Leipzig,ColdChain Logistics,28-09-2022,29-09-2022,03-10-2022,5,Delivered,2846,443.09,1261034.14,13.3,1093316.6,Overdue,No,Ambient (15-25°C),No,Not Applicable,13-06-2024,3179,4290,5,Compliant
ORD002690,BATCH02690,Fluoxetine 20mg,Antidepressant,Capsule,Pfizer,Cologne Warehouse,Dresden Hospital,Cologne,UPS Pharma,10-09-2024,14-09-2024,Not Delivered Yet,Not Applicable,Pending,1607,307.13,493557.91,0.8,489609.45,Paid,No,Refrigerated (2-8°C),No,Not Applicable,13-05-2027,953,4413,4,Compliant
ORD002691,BATCH02691,Fluoxetine 20mg,Antidepressant,Capsule,GSK,Berlin Central,Hanover Medical Center,Berlin,BioLogistics GmbH,05-09-2022,06-09-2022,08-09-2022,3,Delivered,524,378.77,198475.48,15.1,168505.68,Paid,No,Ambient (15-25°C),No,Not Applicable,01-06-2026,48267,3734,10,Compliant
ORD002692,BATCH02692,Atorvastatin 10mg,Cholesterol,Tablet,Bayer,Berlin Central,Dresden Hospital,Berlin,MedExpress,17-07-2023,21-07-2023,00-01-1900,Not Applicable,Returned,592,495.51,293341.92,9.8,264594.41,Paid,No,Ambient (15-25°C),No,Quality Issue,02-10-2027,27644,3503,3,Compliant
ORD002693,BATCH02693,Losartan 50mg,Hypertension,Tablet,AstraZeneca,Berlin Central,Frankfurt General Hospital,Berlin,DHL Medical,04-06-2022,08-06-2022,09-06-2022,5,Delivered,4349,110.99,482695.51,1.8,474006.99,Paid,No,Refrigerated (2-8°C),No,Not Applicable,23-04-2024,32362,2918,2,Non-Compliant
